"build","ordinal","state","name_or_route","width","height","source_manifest","source_render_plan","mapping_status","target_route","disposition","evidence"
"build_05","5507","comparison","bid_comparison","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5508","economics","commercial_models","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5509","bids","carrier_bids","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5510","sourcing","sourcing_events","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5511","qualification","qualification_rules","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5512","capabilities","capacity_capabilities","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5513","safety","safety_risk","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5514","insurance","insurance_monitoring","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5515","compliance","compliance_authorities","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5516","onboarding","carrier_onboarding","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5517","network","carrier_network_directory","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5518","carrier-directory","carrier_directory","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5519","carrier-360","carrier_360","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5520","application-inbox","application_inbox","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5521","onboarding-workflow","onboarding_workflow","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5522","compliance-matrix","compliance_matrix","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5523","document-review","document_review","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5524","authority-verification","authority_verification","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5525","insurance-monitor","insurance_monitor","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5526","expiry-queue","expiry_queue","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5527","risk-center","safety_risk_center","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5528","capability-map","capability_map","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5529","equipment-matrix","equipment_matrix","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5530","lane-coverage","lane_coverage","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5531","eligibility-check","eligibility_check","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5532","sourcing-list","sourcing_events","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5533","sourcing-builder","sourcing_builder","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5534","invite-strategy","invite_strategy","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5535","carrier-bid-room","carrier_bid_room","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5536","bid-builder","bid_builder","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5537","bid-revisions","bid_revisions","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5538","commercial-models","commercial_models","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5539","cost-plus","cost_plus_model","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5540","sell-share","sell_share_model","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5541","fee-plus","fee_plus_model","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5542","brokerage","brokerage_model","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5543","bid-comparison","bid_comparison","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5544","landed-cost","normalized_landed_cost","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5545","award-scenarios","award_scenarios","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5546","award-approval","award_approval","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5547","award-receipt","award_receipt","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5548","rate-agreements","rate_agreements","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5549","rate-card","rate_card","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5550","accessorials","accessorials","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5551","performance-scorecards","performance_scorecards","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5552","corrective-actions","corrective_actions","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5553","suspension-center","suspension_center","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5554","cross-tenant-block","cross_tenant_hard_block","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5555","ineligible-carrier","ineligible_carrier","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5556","expired-document","expired_document","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5557","stale-write","stale_write_conflict","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5558","empty-state","empty_state","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5559","validation-errors","validation_errors","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5560","audit-evidence","audit_evidence","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5561","api-contracts","api_contracts","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5562","events","procurement_events","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5563","migration-plan","migration_plan","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5564","rollback-plan","rollback_plan","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5565","acceptance-gates","acceptance_gates","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5566","build06-handoff","build_06_handoff","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5567","contract-70","procurement_contract_70","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5568","contract-71","procurement_contract_71","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5569","contract-72","procurement_contract_72","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5570","contract-73","procurement_contract_73","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5571","contract-74","procurement_contract_74","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5572","contract-75","procurement_contract_75","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5573","contract-76","procurement_contract_76","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5574","contract-77","procurement_contract_77","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5575","contract-78","procurement_contract_78","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5576","contract-79","procurement_contract_79","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5577","contract-80","procurement_contract_80","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5578","contract-81","procurement_contract_81","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5579","contract-82","procurement_contract_82","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5580","architecture","reference_architecture","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5581","wireframes","wireframes","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_05","5582","iconography","iconography","1920","1080","build_05/BUILD_05_ARTIFACT_MANIFEST.md","build_05/BUILD_05_RENDER_PLAN.json","not_started","","",""
"build_06","1","overview","#overview","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","2","catalog","#catalog","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","3","request","#request","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","4","cost","#cost","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","5","shorthaul","#shorthaul","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","6","drayage","#drayage","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","7","fuel","#fuel","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","8","accessorials","#accessorials","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","9","currency","#currency","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","10","rules","#rules","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","11","models","#models","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","12","margin","#margin","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","13","simulation","#simulation","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","14","quote","#quote","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","15","approval","#approval","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","16","publication","#publication","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","17","explain","#explain","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","18","performance","#performance","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","19","governance","#governance","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","20","rate-catalog","#rate-catalog","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","21","buy-rates","#buy-rates","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","22","cost-model","#cost-model","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","23","sell-rates","#sell-rates","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","24","rating-request","#rating-request","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","25","lane-rating","#lane-rating","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","26","short-haul","#short-haul","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","27","route-cost","#route-cost","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","28","drayage-builder","#drayage-builder","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","29","fuel-index","#fuel-index","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","30","accessorial-library","#accessorial-library","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","31","fx-snapshot","#fx-snapshot","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","32","rule-priority","#rule-priority","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","33","rule-conflict","#rule-conflict","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","34","commercial-models","#commercial-models","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","35","fee-plus","#fee-plus","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","36","cost-plus","#cost-plus","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","37","sell-share","#sell-share","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","38","brokerage","#brokerage","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","39","margin-policy","#margin-policy","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","40","margin-exception","#margin-exception","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","41","scenario-builder","#scenario-builder","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","42","scenario-compare","#scenario-compare","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","43","sensitivity","#sensitivity","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","44","quote-builder","#quote-builder","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","45","quote-lines","#quote-lines","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","46","quote-approval","#quote-approval","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","47","published-quote","#published-quote","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","48","quote-revision","#quote-revision","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","49","quote-acceptance","#quote-acceptance","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","50","calculation-trace","#calculation-trace","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","51","source-lineage","#source-lineage","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","52","rate-import","#rate-import","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","53","import-validation","#import-validation","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","54","pricing-dashboard","#pricing-dashboard","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","55","margin-leakage","#margin-leakage","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","56","win-loss","#win-loss","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","57","cross-tenant-block","#cross-tenant-block","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","58","missing-facts","#missing-facts","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","59","ambiguous-rule","#ambiguous-rule","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","60","expired-rate","#expired-rate","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","61","fx-evidence-error","#fx-evidence-error","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","62","margin-block","#margin-block","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","63","stale-write","#stale-write","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","64","empty-state","#empty-state","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","65","validation-errors","#validation-errors","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","66","audit-evidence","#audit-evidence","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","67","api-contracts","#api-contracts","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","68","events","#events","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","69","migration-plan","#migration-plan","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","70","rollback-plan","#rollback-plan","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","71","acceptance-gates","#acceptance-gates","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","72","build07-handoff","#build07-handoff","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","73","contract-73","#contract-73","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","74","contract-74","#contract-74","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","75","contract-75","#contract-75","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","76","contract-76","#contract-76","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","77","contract-77","#contract-77","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","78","contract-78","#contract-78","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","79","contract-79","#contract-79","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","80","contract-80","#contract-80","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","81","contract-81","#contract-81","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","82","contract-82","#contract-82","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","83","contract-83","#contract-83","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","84","contract-84","#contract-84","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","85","contract-85","#contract-85","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","86","contract-86","#contract-86","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","87","contract-87","#contract-87","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","88","architecture","#architecture","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","89","wireframes","#wireframes","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
"build_06","90","iconography","#iconography","0","0","build_06/BUILD_06_ARTIFACT_MANIFEST.md","build_06/BUILD_06_RENDER_PLAN.json","not_started","","",""
